rcsb_id,lig_3letter,lig_name,smiles
5FNR,XMS,(3S)-3-(4-chlorophenyl)-3-(1-methylbenzotriazol-5-yl)propanoic acid,Cn1c2ccc(cc2nn1)C(CC(=O)O)c3ccc(cc3)Cl
5FQR,QHG,"(E)-3-[4-[(1R)-6-HYDROXY-2-ISOBUTYL-3,4-DIHYDRO-1H-ISOQUINOLIN-1-YL]PHENYL]PROP-2-ENOIC ACID",CC(C)CN1CCc2cc(ccc2C1c3ccc(cc3)C=CC(=O)O)O
5FRI,ZUQ,"N-[4-[(6-chloro-[1,3]dioxolo[4,5-b]pyridin-7-yl)amino]-2-pyridyl]cyclopropanecarboxamide",c1cnc(cc1Nc2c(cnc3c2OCO3)Cl)NC(=O)C4CC4
5FYX,FD6,N-[2-(2-chloranylphenothiazin-10-yl)ethyl]-4-methyl-piperazin-1-amine,CN1CCN(CC1)NCCN2c3ccccc3Sc4c2cc(cc4)Cl
5G1Z,U53,ethyl 4-(2-cyanoethylsulfanyl)-6-methoxy-quinoline-3-carboxylate,CCOC(=O)c1cnc2ccc(cc2c1SCCC#N)OC
5G55,3QH,6-cyano-4-[[(1R)-1-(4-methylphenyl)ethyl]amino]quinoline-3-carboxamide,Cc1ccc(cc1)C(C)Nc2c3cc(ccc3ncc2C(=O)N)C#N
5GGZ,6TN,"[2,4-bis(oxidanyl)-5-propan-2-yl-phenyl]-(2-ethoxy-7,8-dihydro-5~{H}-pyrido[4,3-d]pyrimidin-6-yl)methanone",CCOc1ncc2c(n1)CCN(C2)C(=O)c3cc(c(cc3O)O)C(C)C
5GIT,XXT,"[(3aS,5R,5aS,6S,8S,8aS,9S,9aR)-9-acetyloxy-8-hydroxy-5,8a-dimethyl-1-methylidene-2-oxo-4,5,5a,6,7,8,9,9a-octahydro-3aH-azuleno[6,5-b]furan-6-yl] acetate",CC1CC2C(C(C3(C1C(CC3O)OC(=O)C)C)OC(=O)C)C(=C)C(=O)O2
5GON,6ZR,"(3R,4R)-4-(4-methoxy-3-oxidanyl-phenyl)-3-methyl-1-(3,4,5-trimethoxyphenyl)azetidin-2-one",CC1C(N(C1=O)c2cc(c(c(c2)OC)OC)OC)c3ccc(c(c3)O)OC
5GSA,73K,"N-(furan-2-ylmethyl)-8-(4-methylsulfonylphenyl)-[1,2,4]triazolo[4,3-c]pyrimidin-5-amine",CS(=O)(=O)c1ccc(cc1)c2cnc(n3c2nnc3)NCc4ccco4
5H14,LQB,"2-[3-(3,5-dimethylpyrazol-1-yl)-4-nitro-phenyl]-3,4-dihydro-1H-isoquinoline",Cc1cc(n(n1)c2cc(ccc2[N+](=O)[O-])N3CCc4ccccc4C3)C
5H15,LQD,"(3R,4S)-1-[(2-methoxyphenyl)methyl]-N,N-dimethyl-4-(1-methylindol-3-yl)pyrrolidin-3-amine",Cn1cc(c2c1cccc2)C3CN(CC3N(C)C)Cc4ccccc4OC
5H19,LQF,"5-(furan-2-ylmethylamino)-9-(phenylmethyl)-8,10-dihydro-7H-[1,2,4]triazolo[3,4-a][2,7]naphthyridine-6-carbonitrile",c1ccc(cc1)CN2CCc3c(c4nncn4c(c3C#N)NCc5ccco5)C2
5H21,RMR,"3,4,5-trimethoxy-~{N}-(2-thiophen-2-ylethyl)benzamide",COc1cc(cc(c1OC)OC)C(=O)NCCc2cccs2
5H2Z,7GF,"methyl (2Z)-3-azanyl-2-[3-(4-bromophenyl)-4-oxidanylidene-1,3-thiazolidin-2-ylidene]propanoate",COC(=O)C(=C1N(C(=O)CS1)c2ccc(cc2)Br)CN
5H8N,5YD,4-[[(4-fluorophenyl)sulfonylamino]methyl]-~{N}-(pyridin-3-ylmethyl)benzamide,c1cc(cnc1)CNC(=O)c2ccc(cc2)CNS(=O)(=O)c3ccc(cc3)F
5H8Q,5YE,"6-[[ethyl-(4-fluorophenyl)amino]methyl]-2,3-dihydro-1~{H}-cyclopenta[3,4][1,3]thiazolo[1,4-~{a}]pyrimidin-8-one",CCN(CC1=CC(=O)N2C3=C(CCC3)SC2=N1)c4ccc(cc4)F
5HKM,61Y,"4-ethyl-6-[5-(1H-pyrazol-4-yl)-1H-pyrrolo[2,3-b]pyridin-3-yl]pyrimidin-2-amine",CCc1cc(nc(n1)N)c2c[nH]c3c2cc(cn3)c4c[nH]nc4
5HLS,62G,CPI-0610,Cc1c-2c(on1)C(N=C(c3c2cccc3)c4ccc(cc4)Cl)CC(=O)N
5HNB,62M,[6-hydroxy-3-(3-methylbenzyl)-1H-indazol-5-yl][(3S)-3-hydroxypyrrolidin-1-yl]methanone,Cc1cccc(c1)Cc2c3cc(c(cc3[nH]n2)O)C(=O)N4CCC(C4)O
5HZE,E62,"(3S,4R,8S,9S,11E)-8,9,16-trihydroxy-3,4-dimethyl-14-(methylamino)-3,4,5,6,9,10-hexahydro-1H-2-benzoxacyclotetradecine-1,7(8H)-dione",CC1CCC(=O)C(C(CC=Cc2cc(cc(c2C(=O)OC1C)O)NC)O)O
5I07,NE8,"6-AMINO-4-(2-PHENYLETHYL)-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE",c1ccc(cc1)CCc2c3c(cc4c2N=C(NC4=O)N)[nH]cn3
5I7Y,69G,"3-{6-[(2E)-but-2-en-1-yl]-7-oxo-6,7-dihydro-1H-pyrrolo[2,3-c]pyridin-4-yl}-N,N-dimethylbenzamide",CC=CCN1C=C(c2cc[nH]c2C1=O)c3cccc(c3)C(=O)N(C)C
5I86,69A,"(4R)-N-benzyl-4-methyl-2-oxo-2,3,4,5-tetrahydro-1H-1,5-benzodiazepine-6-carboxamide",CC1CC(=O)Nc2cccc(c2N1)C(=O)NCc3ccccc3
5I89,69B,"(4R)-6-(3-cyclopropyl-1-methyl-1H-indazol-5-yl)-4-methyl-1,3,4,5-tetrahydro-2H-1,5-benzodiazepin-2-one",CC1CC(=O)Nc2cccc(c2N1)c3ccc4c(c3)c(nn4C)C5CC5
5I8A,69C,"(6R)-3-(methylsulfanyl)-6-phenyl-1-(1H-pyrazol-3-yl)-6,7-dihydrothieno[3,4-c]pyridin-4(5H)-one",CSc1c2c(c(s1)c3cc[nH]n3)CC(NC2=O)c4ccccc4
5I8B,69F,"(4R)-6-[3-(benzyloxy)phenyl]-4-methyl-1,3,4,5-tetrahydro-2H-1,5-benzodiazepin-2-one",CC1CC(=O)Nc2cccc(c2N1)c3cccc(c3)OCc4ccccc4
5I8G,69E,"(4R)-4-methyl-6-[1-methyl-3-(1-methyl-1H-pyrazol-4-yl)-1H-indazol-5-yl]-1,3,4,5-tetrahydro-2H-1,5-benzodiazepin-2-one",CC1CC(=O)Nc2cccc(c2N1)c3ccc4c(c3)c(nn4C)c5cnn(c5)C
5ICJ,69Y,"4,4,4-trifluoro-1-(3-phenyl-1-oxa-2,8-diazaspiro[4.5]dec-2-en-8-yl)butan-1-one",c1ccc(cc1)C2=NOC3(C2)CCN(CC3)C(=O)CCC(F)(F)F
5ICK,FEZ,"(1S,2S,3Z,5S,8Z)-5-hydroxy-5,9-dimethyl-2-(propan-2-yl)cyclodeca-3,8-dien-1-yl 4-hydroxybenzoate",CC1=CCCC(C=CC(C(C1)OC(=O)c2ccc(cc2)O)C(C)C)(C)O
5IE5,36J,"(3S,7R,11E)-7,14,16-trihydroxy-3-methyl-3,4,5,6,7,8,9,10-octahydro-1H-2-benzoxacyclotetradecin-1-one",CC1CCCC(CCCC=Cc2cc(cc(c2C(=O)O1)O)O)O
5IE7,ZHB,"(3S,7S,11E)-7,14,16-trihydroxy-3-methyl-3,4,5,6,7,8,9,10-octahydro-1H-2-benzoxacyclotetradecin-1-one",CC1CCCC(CCCC=Cc2cc(cc(c2C(=O)O1)O)O)O
5IH6,AUG,"6-(3-bromophenyl)pteridine-2,4,7-triamine",c1cc(cc(c1)Br)c2c(nc3c(n2)c(nc(n3)N)N)N
5IH8,6BJ,N-[(pyridin-2-yl)methyl]-4-[4-(pyridin-4-yl)-1H-pyrazol-1-yl]benzamide,c1ccnc(c1)CNC(=O)c2ccc(cc2)n3cc(cn3)c4ccncc4
5IHA,6BE,1-methyl-4-(4-{4-[3-(2-methylpropoxy)pyridin-4-yl]-1H-pyrazol-1-yl}phenyl)piperazine,CC(C)COc1cnccc1c2cnn(c2)c3ccc(cc3)N4CCN(CC4)C
5IKW,6BU,N-(6-{3-[(cyclopropylsulfonyl)amino]phenyl}-1H-indazol-3-yl)cyclopropanecarboxamide,c1cc(cc(c1)NS(=O)(=O)C2CC2)c3ccc4c(c3)[nH]nc4NC(=O)C5CC5
5IPJ,6CD,"2-(tert-butylamino)-3-methyl-8-[(6R)-6-methyl-4-oxo-1,4,5,6-tetrahydropyrrolo[3,4-b]pyrrol-2-yl]quinazolin-4(3H)-one",CC1c2c(cc([nH]2)c3cccc4c3N=C(N(C4=O)C)NC(C)(C)C)C(=O)N1
5ISM,6DG,"(2R,3S,5R)-2-(2,5-difluorophenyl)-5-(7H-pyrrolo[3',4':3,4]pyrazolo[1,5-a]pyrimidin-8(9H)-yl)oxan-3-amine",c1cnc2c3c(nn2c1)CN(C3)C4CC(C(OC4)c5cc(ccc5F)F)N
5ITA,6DC,"N-{2-cyano-3-[(3-methyl-4-oxo-3,4-dihydroquinazolin-6-yl)amino]phenyl}propane-1-sulfonamide",CCCS(=O)(=O)Nc1cccc(c1C#N)Nc2ccc3c(c2)C(=O)N(C=N3)C
5IWG,IWX,"N-(4-amino-4'-fluoro[1,1'-biphenyl]-3-yl)oxane-4-carboxamide",c1cc(ccc1c2ccc(c(c2)NC(=O)C3CCOCC3)N)F
5IX0,6EZ,"(3-exo)-N-(4-amino-4'-fluoro[1,1'-biphenyl]-3-yl)-8-oxabicyclo[3.2.1]octane-3-carboxamide",c1cc(ccc1c2ccc(c(c2)NC(=O)C3CC4CCC(C3)O4)N)F
5J5F,6GH,"N~4~,N~4~-bis[(pyridin-2-yl)methyl]-6-(thiophen-3-yl)pyrimidine-2,4-diamine",c1ccnc(c1)CN(Cc2ccccn2)c3cc(nc(n3)N)c4ccsc4
5J5G,6GF,"6-(4-methoxyphenyl)-N~4~,N~4~-bis[(pyridin-2-yl)methyl]pyrimidine-2,4-diamine",COc1ccc(cc1)c2cc(nc(n2)N)N(Cc3ccccn3)Cc4ccccn4
5JGO,6JX,"allyl (2-(methylamino)-8-oxo-7,8-dihydro-1H-imidazo[4,5-g]quinazolin-6-yl)carbamate",CNc1[nH]c2cc3c(cc2n1)C(=O)NC(=N3)NC(=O)OCC=C
5JK3,6L4,~{N}-[2-[5-chloranyl-2-[(1-methylpyrazol-4-yl)amino]pyrimidin-4-yl]oxyphenyl]prop-2-enamide,Cn1cc(cn1)Nc2ncc(c(n2)Oc3ccccc3NC(=O)C=C)Cl
5JMS,6LP,"N~1~-(4-{2-[(3-chlorophenyl)amino]pyrimidin-4-yl}pyridin-2-yl)ethane-1,2-diamine",c1cc(cc(c1)Cl)Nc2nccc(n2)c3ccnc(c3)NCCN
5JN2,6LO,"N-[(3-{4-amino-5-[3-(benzyloxy)phenyl]-7H-pyrrolo[2,3-d]pyrimidin-7-yl}cyclobutyl)methyl]acetamide",CC(=O)NCC1CC(C1)n2cc(c3c2ncnc3N)c4cccc(c4)OCc5ccccc5
5JQ5,I74,"(3R,4R)-4-[[[7-[(phenylmethyl)amino]-3-propan-2-yl-pyrazolo[1,5-a]pyrimidin-5-yl]amino]methyl]piperidin-3-ol",CC(C)c1cnn2c1nc(cc2NCc3ccccc3)NCC4CCNCC4O
5JQ8,I73,"(3S,4S)-4-[[[7-[(phenylmethyl)amino]-3-propan-2-yl-pyrazolo[1,5-a]pyrimidin-5-yl]amino]methyl]piperidin-3-ol",CC(C)c1cnn2c1nc(cc2NCc3ccccc3)NCC4CCNCC4O
5JVD,6NL,"(2E)-3-(3-hydroxy-4-methoxyphenyl)-1-(7-methoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-en-1-one",CC(=Cc1ccc(c(c1)O)OC)C(=O)c2cc3c(c(c2)OC)OCO3
5K14,IB1,"4-{[4-(2,6-difluoro-4-methoxybenzene-1-carbonyl)pyrimidin-2-yl]amino}benzonitrile",COc1cc(c(c(c1)F)C(=O)c2ccnc(n2)Nc3ccc(cc3)C#N)F
5K5N,6QH,"5-(3-chloranyl-4-methoxy-phenyl)-~{N}-[3-(1,2,4-triazol-1-yl)propyl]-1,3-oxazole-4-carboxamide",COc1ccc(cc1Cl)c2c(nco2)C(=O)NCCCn3cncn3
5KCX,6S3,"4-chloranyl-1-methyl-2-[4-(4-methylpiperazin-1-yl)phenyl]pyrrolo[2,3-b]pyridine-6-carboxamide",Cn1c(cc2c1nc(cc2Cl)C(=O)N)c3ccc(cc3)N4CCN(CC4)C
5KD6,LBU,"methyl (2S)-4-hydroxy-3-(4-hydroxyphenyl)-2-[(4-hydroxyphenyl)methyl]-5-oxo-2,5-dihydrofuran-2-carboxylate",COC(=O)C1(C(=C(C(=O)O1)O)c2ccc(cc2)O)Cc3ccc(cc3)O
5KDF,6RU,"~{N}2,~{N}2,~{N}4,~{N}4-tetramethyl-6-(1-phenylpyrrol-2-yl)-1,3,5-triazine-2,4-diamine",CN(C)c1nc(nc(n1)N(C)C)c2cccn2c3ccccc3
5KE0,6S9,"1-[3-(2-methylpyridin-4-yl)-1~{H}-pyrazolo[4,3-c]pyridin-6-yl]-3-(phenylmethyl)urea",Cc1cc(ccn1)c2c3cnc(cc3[nH]n2)NC(=O)NCc4ccccc4
5KIT,6TA,"~{tert}-butyl (2~{S})-2-[(1,3-dihydropyrrolo[3,4-c]pyridin-2-ylcarbonylamino)methyl]-6-azaspiro[2.5]octane-6-carboxylate",CC(C)(C)OC(=O)N1CCC2(CC1)CC2CNC(=O)N3Cc4ccncc4C3
5KMJ,6UF,~{N}-(pyridin-2-ylmethyl)-2-(2-thiophen-2-ylindol-1-yl)ethanamide,c1ccc2c(c1)cc(n2CC(=O)NCc3ccccn3)c4cccs4
5KMM,6UJ,1-(2-methyl-4-phenyl-pyrimidin-5-yl)-3-naphthalen-1-yl-urea,Cc1ncc(c(n1)c2ccccc2)NC(=O)Nc3cccc4c3cccc4
5KO1,6UY,[(1~{R})-2-[(4-fluorophenyl)amino]-2-oxidanylidene-1-phenyl-ethyl] 3-azanylpyrazine-2-carboxylate,c1ccc(cc1)C(C(=O)Nc2ccc(cc2)F)OC(=O)c3c(nccn3)N
5KQF,6WD,"(4~{S},6~{S})-4-[2,4-bis(fluoranyl)phenyl]-4-methyl-6-pyrimidin-5-yl-5,6-dihydro-1,3-thiazin-2-amine",CC1(CC(SC(=N1)N)c2cncnc2)c3ccc(cc3F)F
5KQG,6VX,"(1~{S})-2-(1,3-benzothiazol-2-ylamino)-2-oxidanylidene-1-phenyl-ethanesulfonic acid",c1ccc(cc1)C(C(=O)Nc2nc3ccccc3s2)S(=O)(=O)O
5KR8,6WE,"(4~{S},6~{S})-4-[2,4-bis(fluoranyl)phenyl]-6-(3,5-dimethyl-1,2-oxazol-4-yl)-4-methyl-5,6-dihydro-1,3-thiazin-2-amine",Cc1c(c(on1)C)C2CC(N=C(S2)N)(C)c3ccc(cc3F)F
5KRF,6WL,"4-[1-methyl-7-(trifluoromethyl)indazol-3-yl]benzene-1,3-diol",Cn1c2c(cccc2C(F)(F)F)c(n1)c3ccc(cc3O)O
5KTW,6XG,"3-[[1-(cyclopropylmethyl)-5-ethanoyl-6,7-dihydro-4~{H}-pyrazolo[4,3-c]pyridin-3-yl]amino]-~{N}-propan-2-yl-benzamide",CC(C)NC(=O)c1cccc(c1)Nc2c3c(n(n2)CC4CC4)CCN(C3)C(=O)C
5KWH,6XT,"~{N}-[5-[[7-(cyclopropylamino)pyrazolo[1,5-a]pyrimidin-5-yl]amino]-2-methyl-phenyl]ethanamide",Cc1ccc(cc1NC(=O)C)Nc2cc(n3c(n2)ccn3)NC4CC4
5KZ0,6YL,"2-[(1~{R})-1-[2-azanyl-5-(1,3-dimethylpyrazol-4-yl)pyridin-3-yl]oxyethyl]-4-fluoranyl-~{N},~{N}-dimethyl-benzamide",Cc1c(cn(n1)C)c2cc(c(nc2)N)OC(C)c3cc(ccc3C(=O)N(C)C)F
5L4Q,LKB,"~{N}-[5-(4-cyanophenyl)-1~{H}-pyrrolo[2,3-b]pyridin-3-yl]pyridine-3-carboxamide",c1cc(cnc1)C(=O)Nc2c[nH]c3c2cc(cn3)c4ccc(cc4)C#N
5L7E,6Q0,"~{N}-[[4-(3,5-dimethyl-1,2-oxazol-4-yl)phenyl]methyl]benzenesulfonamide",Cc1c(c(on1)C)c2ccc(cc2)CNS(=O)(=O)c3ccccc3
5L7H,6QG,"3-methyl-5,8-dioxa-17lambda-thia-4,18-diazatetracyclo[18.2.2.1,.0]pentacosa-1(22),2(6),3,9,11,13(25),20,23-octaene-17,17-dione",Cc1c-2c(on1)COc3cccc(c3)CCCS(=O)(=O)NCc4ccc2cc4
5LL4,6YH,4-[2-(benzimidazol-1-yl)ethanoyl]benzenesulfonamide,c1ccc2c(c1)ncn2CC(=O)c3ccc(cc3)S(=O)(=O)N
5LLE,V51,"4-(1-adamantylamino)-2,3,5,6-tetrakis(fluoranyl)benzenesulfonamide",C1C2CC3CC1CC(C2)(C3)Nc4c(c(c(c(c4F)F)S(=O)(=O)N)F)F
5LMA,6ZG,"~{N}'-[7-(4-methylphenyl)pyrido[3,4-b]pyrazin-5-yl]butane-1,4-diamine",Cc1ccc(cc1)c2cc3c(c(n2)NCCCCN)nccn3
5LMB,6ZF,"7-[6-(dimethylamino)pyridin-3-yl]-~{N}-[[(3~{S})-piperidin-3-yl]methyl]pyrido[3,4-b]pyrazin-5-amine",CN(C)c1ccc(cn1)c2cc3c(c(n2)NCC4CCCNC4)nccn3
5LPJ,XDM,~{N}-[(3-chlorophenyl)methyl]-4-ethanoyl-3-ethyl-5-methyl-1~{H}-pyrrole-2-carboxamide,CCc1c(c([nH]c1C(=O)NCc2cccc(c2)Cl)C)C(=O)C
5LQN,72O,"2-[(3-chloranylphenoxy)methyl]-4-methyl-5-(1~{H}-pyrazol-5-yl)-1,3-thiazole",Cc1c(sc(n1)COc2cccc(c2)Cl)c3ccn[nH]3
5LR1,72Y,"4-chloranyl-7-[(4-chloranyl-3,5-dimethyl-pyridin-2-yl)methyl]pyrrolo[2,3-d]pyrimidin-2-amine",Cc1cnc(c(c1Cl)C)Cn2ccc3c2nc(nc3Cl)N
5LYJ,7BA,Combretastatin A4,COc1ccc(cc1O)C=Cc2cc(c(c(c2)OC)OC)OC
5LYY,7BJ,"3-[2-(4-fluoranylphenoxy)ethyl]-1,3-diazaspiro[4.5]decane-2,4-dione",c1cc(ccc1OCCN2C(=O)C3(CCCCC3)NC2=O)F
5LZ5,7K4,2-fluoranyl-5-[2-[(4~{S})-4-methyl-2-oxidanylidene-4-phenyl-pyrrolidin-1-yl]ethoxy]benzenecarbonitrile,CC1(CC(=O)N(C1)CCOc2ccc(c(c2)C#N)F)c3ccccc3
5LZ7,7BK,2-fluoranyl-5-[2-[(4~{R})-4-methyl-2-oxidanylidene-4-phenyl-pyrrolidin-1-yl]ethoxy]benzenecarbonitrile,CC1(CC(=O)N(C1)CCOc2ccc(c(c2)C#N)F)c3ccccc3
5LZ9,7BR,"2-fluoranyl-5-[2-[(4~{S})-4-[4-methyl-1,1-bis(oxidanylidene)thian-4-yl]-2-oxidanylidene-pyrrolidin-1-yl]ethoxy]benzenecarbonitrile",CC1(CCS(=O)(=O)CC1)C2CC(=O)N(C2)CCOc3ccc(c(c3)C#N)F
5M3A,7E7,"3-methyl-6-(1-methyl-5-phenoxy-pyrazol-4-yl)-[1,2,4]triazolo[4,3-b]pyridazine",Cc1nnc2n1nc(cc2)c3cnn(c3Oc4ccccc4)C
5M4F,7FC,"4-[6,8-bis(chloranyl)-3-oxidanyl-4-oxidanylidene-chromen-2-yl]benzoic acid",c1cc(ccc1C2=C(C(=O)c3cc(cc(c3O2)Cl)Cl)O)C(=O)O
5M4H,7FX,"[2,4-bis(oxidanyl)phenyl]-[(7~{S})-7-(trifluoromethyl)-6,7-dihydro-5~{H}-pyrazolo[1,5-a]pyrimidin-4-yl]methanone",c1cc(c(cc1O)O)C(=O)N2CCC(n3c2ccn3)C(F)(F)F
5M51,NU6,3-[[6-(cyclohexylmethoxy)-9~{H}-purin-2-yl]amino]benzamide,c1cc(cc(c1)Nc2nc3c(c(n2)OCC4CCCCC4)nc[nH]3)C(=O)N
5M55,7GG,6-[(~{Z})-2-(diethylamino)ethenyl]-~{N}-phenyl-7~{H}-purin-2-amine,CCN(CC)C=Cc1c2c(nc[nH]2)nc(n1)Nc3ccccc3
5M8D,UGI,5-(6-morpholin-4-yl-2-pyrrolidin-1-yl-pyrimidin-4-yl)-4-(trifluoromethyl)pyridin-2-amine,c1c(c(cnc1N)c2cc(nc(n2)N3CCCC3)N4CCOCC4)C(F)(F)F
5M8G,918,5-(2-morpholin-4-yl-6-pyrrolidin-1-yl-pyrimidin-4-yl)-4-(trifluoromethyl)pyridin-2-amine,c1c(c(cnc1N)c2cc(nc(n2)N3CCOCC3)N4CCCC4)C(F)(F)F
5MMN,O54,1-ethyl-3-[8-methyl-5-(2-methylpyridin-4-yl)isoquinolin-3-yl]urea,CCNC(=O)Nc1cc2c(ccc(c2cn1)C)c3ccnc(c3)C
5MMP,G3Z,1-ethyl-3-[5-pyridin-4-yl-8-(pyridin-3-ylamino)isoquinolin-3-yl]urea,CCNC(=O)Nc1cc2c(ccc(c2cn1)Nc3cccnc3)c4ccncc4
5MO5,4IH,~{N}-[3-[(3-chloranyl-4-phenyl-phenyl)methylamino]propyl]methanesulfonamide,CS(=O)(=O)NCCCNCc1ccc(c(c1)Cl)c2ccccc2
5MO6,KXZ,3-[3-[(3-chloranyl-4-phenyl-phenyl)methylamino]propylamino]-3-oxidanylidene-propanoic acid,c1ccc(cc1)c2ccc(cc2Cl)CNCCCNC(=O)CC(=O)O
5MQY,GH4,"4-[1,3-benzodioxol-5-ylmethyl(2-phenoxyethyl)amino]-5-fluoropyrimidine-2-carbonitrile",c1ccc(cc1)OCCN(Cc2ccc3c(c2)OCO3)c4c(cnc(n4)C=N)F
5MRD,S26,"ethyl
(2~{S})-1-(6-chloranyl-1,3-benzothiazol-2-yl)-4-oxidanyl-5-oxidanylidene-2-thiophen-2-yl-2~{H}-pyrrole-3-carboxylate",CCOC(=O)C1=C(C(=O)N(C1c2cccs2)c3nc4ccc(cc4s3)Cl)O
5MT0,QJS,"5-fluoranyl-3-[[(1~{S},2~{S})-2-phenylcyclopropyl]carbonylamino]-1~{H}-indole-2-carboxylic acid",c1ccc(cc1)C2CC2C(=O)Nc3c4cc(ccc4[nH]c3C(=O)O)F
5MUT,HYT,"2-methyl-5-oxidanyl-~{N}-[2,3,5,6-tetrakis(fluoranyl)-4-phenyl-phenyl]-1,2,3-triazole-4-carboxamide",Cn1nc(c(n1)O)C(=O)Nc2c(c(c(c(c2F)F)c3ccccc3)F)F
5MVC,Y9B,"4-oxidanyl-~{N}-[2,3,5,6-tetrakis(fluoranyl)-4-phenyl-phenyl]-1,2,5-thiadiazole-3-carboxamide",c1ccc(cc1)c2c(c(c(c(c2F)F)NC(=O)c3c(nsn3)O)F)F
5MWD,TJ3,"5-[[5-chloranyl-2-(3,5-dimethylpyrazol-1-yl)pyrimidin-4-yl]amino]-1,3-dihydroindol-2-one",Cc1cc(n(n1)c2ncc(c(n2)Nc3ccc4c(c3)CC(=O)N4)Cl)C
5MXV,K3T,"3-chloranyl-~{N}-(4,5-dihydro-1,3-thiazol-2-yl)-6-fluoranyl-1-benzothiophene-2-carboxamide",c1cc2c(cc1F)sc(c2Cl)C(=O)NC3=NCCS3
5MYG,LS8,"4-cyano-~{N}-(1,3-dimethyl-2-oxidanylidene-quinolin-6-yl)-2-methoxy-benzenesulfonamide",CC1=Cc2cc(ccc2N(C1=O)C)NS(=O)(=O)c3ccc(cc3OC)C#N
5MYL,Q2N,"2-(4-fluorophenyl)-~{N}-(4-pyridin-2-yl-1,3-thiazol-2-yl)ethanamide",c1ccnc(c1)c2csc(n2)NC(=O)Cc3ccc(cc3)F
5MYR,UDY,"6-fluoranyl-~{N}-(4-pyridin-2-yl-1,3-thiazol-2-yl)-1,3-benzothiazol-2-amine",c1ccnc(c1)c2csc(n2)Nc3nc4ccc(cc4s3)F
5MYS,YP6,"2-(3-fluoranylphenoxy)-~{N}-(4-pyridin-2-yl-1,3-thiazol-2-yl)ethanamide",c1ccnc(c1)c2csc(n2)NC(=O)COc3cccc(c3)F
5MYT,ZQC,"4-methylsulfanyl-~{N}-(4-pyridin-2-yl-1,3-thiazol-2-yl)benzamide",CSc1ccc(cc1)C(=O)Nc2nc(cs2)c3ccccn3
5N17,8FK,"(2~{S})-~{N}-(5-methyl-6-oxidanylidene-benzo[b][1,4]benzothiazepin-2-yl)oxolane-2-carboxamide",CN1c2ccc(cc2Sc3ccccc3C1=O)NC(=O)C4CCCO4
5N49,8LW,"2-(1,3,6-trimethyl-2-oxidanylidene-benzimidazol-5-yl)benzo[de]isoquinoline-1,3-dione",Cc1cc2c(cc1N3C(=O)c4cccc5c4c(ccc5)C3=O)N(C(=O)N2C)C
5N64,8OH,"2-phenyl-~{N}4-(thiophen-2-ylmethyl)quinazoline-4,7-diamine",c1ccc(cc1)c2nc3cc(ccc3c(n2)NCc4cccs4)N
5N93,8QE,4-[[4-azanyl-6-(~{tert}-butylamino)-5-cyano-pyridin-2-yl]amino]benzamide,CC(C)(C)Nc1c(c(cc(n1)Nc2ccc(cc2)C(=O)N)N)C#N
5NAE,8R8,"3-[5-chloranyl-2-oxidanylidene-6-[(1~{R})-1-pyridin-2-ylethoxy]-1,3-benzoxazol-3-yl]propanoic acid",CC(c1ccccn1)Oc2cc3c(cc2Cl)N(C(=O)O3)CCC(=O)O
5NAG,8R5,"3-[5-chloranyl-6-[(1~{R})-1-pyridin-2-ylethoxy]-1,2-benzoxazol-3-yl]propanoic acid",CC(c1ccccn1)Oc2cc3c(cc2Cl)c(no3)CCC(=O)O
5NAH,8RB,"3-[5-chloranyl-6-[(1~{R})-1-(6-methylpyridazin-3-yl)ethoxy]-1,2-benzoxazol-3-yl]propanoic acid",Cc1ccc(nn1)C(C)Oc2cc3c(cc2Cl)c(no3)CCC(=O)O
5NFZ,8WB,"2-methoxy-5-(2,3,4-trimethoxyphenyl)cyclohepta-2,4,6-trien-1-one",COc1ccc(c(c1OC)OC)C2=CC=C(C(=O)C=C2)OC
5NHZ,8XZ,[(2~{R})-1-ethanoylsulfanyl-5-phenyl-pentan-2-yl]phosphonic acid,CC(=O)SCC(CCCc1ccccc1)P(=O)(O)O
5NJ0,8YW,"~{N}-[(2~{R})-2-(4-nitrophenyl)-2-oxidanyl-ethyl]-1,3-benzodioxole-5-carboxamide",c1cc(ccc1C(CNC(=O)c2ccc3c(c2)OCO3)O)[N+](=O)[O-]
5NRW,96N,4-ethanoyl-3-ethyl-5-methyl-~{N}-(naphthalen-1-ylmethyl)-1~{H}-pyrrole-2-carboxamide,CCc1c(c([nH]c1C(=O)NCc2cccc3c2cccc3)C)C(=O)C
5NU5,99E,"~{N}-[[2,8-bis(oxidanyl)naphthalen-1-yl]methyl]-4-ethanoyl-3-ethyl-5-methyl-1~{H}-pyrrole-2-carboxamide",CCc1c(c([nH]c1C(=O)NCc2c(ccc3c2c(ccc3)O)O)C)C(=O)C
5O0H,9FN,2-(4-chloranyl-3-nitro-phenyl)carbonylbenzoic acid,c1ccc(c(c1)C(=O)c2ccc(c(c2)[N+](=O)[O-])Cl)C(=O)O
